YEAR,MET_NAME,Geography_Description,POPULATION_OTHER,POPULATION_RENTED,POPULATION_OWNED,HOUSEHOLDS_OTHER,HOUSEHOLDS_RENTED,HOUSEHOLDS_OWNED,BEDROOMS_OTHER,BEDROOMS_RENTED,BEDROOMS_OWNED,TOTAL_POPULATION,TOTAL_HOUSEHOLDS,TOTAL_BEDROOMS,DENSITY_OWNED,DENSITY_RENTED,DENSITY_OTHER,BEDROOM_DENSITY_OWNED,BEDROOM_DENSITY_RENTED,BEDROOM_DENSITY_OTHER,MET2013,AGE_UNDER_18_SHARE,AGE_18_TO_24_SHARE,AGE_25_TO_34_SHARE,AGE_34_TO_49_SHARE,AGE_50_AND_OVER_SHARE,CBSA Title,MET_CODE,Geography_Description_right,Period,CBSA_code,Costar_Geography,rent_growth,inventory_units
2022,"Boise City, ID",2013_CBSA_CODE,17696.0,209762.0,613274.0,17696.0,85081.0,228480.0,0.0,280972.0,990621.0,840732.0,331257.0,1271593.0,2.6841474089635855,2.4654388171272084,1.0,0.619080354646227,0.7465583759235795,inf,14260,0.257482289451855,0.1574403371440013,0.2020528027002031,0.18894747380364413,0.20908934888111289,"Boise City, ID",14260,2013_CBSA_CODE,2022 Q4,14260,Boise - ID USA,0.0226339194923639,35743
2010,"Trenton, NJ",2013_CBSA_CODE,17884.0,103893.0,244787.0,17884.0,42448.0,89051.0,0.0,123155.0,381142.0,366564.0,149383.0,504297.0,2.748840552043211,2.447535808518658,1.0,0.6422461969554654,0.8435954691242743,inf,45940,0.24356790159106004,0.1371122212276092,0.19390141780485692,0.19215924075731763,0.24197972914440818,"Trenton, NJ",45940,2013_CBSA_CODE,2010 Q4,45940,Trenton - NJ USA,0.0156556833535433,16009
2020,"Pittsfield, MA",2013_CBSA_CODE,6134.0,22191.0,93059.0,6134.0,12834.0,42342.0,0.0,37914.0,173422.0,121384.0,61310.0,211336.0,2.197794152378253,1.7290790088826555,1.0,0.5366043523889703,0.5852983066940972,inf,38340,0.17754945698706684,0.06696408453877699,0.21441124780316345,0.21301428507052408,0.35762245955567573,"Pittsfield, MA",38340,2013_CBSA_CODE,2020 Q4,38340,Pittsfield - MA USA,0.0117678707465529,2393
2006,"Barnstable Town, MA",2013_CBSA_CODE,5674.0,46425.0,198585.0,5674.0,22936.0,85259.0,0.0,69105.0,340993.0,250684.0,113869.0,410098.0,2.3291969176274647,2.024110568538542,1.0,0.5823726586762779,0.671803776861298,inf,12700,0.17359181475498114,0.15558427571351643,0.2183306408185245,0.23427032848680668,0.23642434033387183,"Barnstable Town, MA",12700,2013_CBSA_CODE,2006 Q4,12700,Barnstable Town - MA USA,0.0296017359942198,1429
2014,"Bridgeport-Stamford-Norwalk, CT",2013_CBSA_CODE,17709.0,281153.0,646183.0,17709.0,111717.0,226703.0,0.0,339933.0,989047.0,945045.0,356129.0,1328980.0,2.8503504585294417,2.5166536874423766,1.0,0.6533390223113765,0.8270835723510221,inf,14860,0.26181118465746406,0.10808705580235672,0.1835833158458206,0.23820482086266195,0.23041902451690005,"Bridgeport-Stamford-Norwalk, CT",14860,2013_CBSA_CODE,2014 Q4,14860,Stamford - CT USA,0.0170681402087212,25715
2005,"Ann Arbor, MI",2013_CBSA_CODE,0.0,95185.0,218027.0,,48380.0,82385.0,,135743.0,339851.0,313212.0,,,2.6464404928081566,1.9674452252997106,,0.6415370265204458,0.7012147956064033,,11460,0.15600147081998214,0.3014235436255713,0.2666071334769134,0.17599411672007145,0.11539633345590167,"Ann Arbor, MI",11460,2013_CBSA_CODE,2005 Q4,11460,Ann Arbor - MI USA,0.00829469226300716,28238
2007,"Dayton, OH",2013_CBSA_CODE,27965.0,235451.0,533891.0,27965.0,108421.0,216000.0,0.0,339186.0,891966.0,797307.0,352386.0,1231152.0,2.4717175925925927,2.171636491085675,1.0,0.5985553260998737,0.6941648535022082,inf,19380,0.2860765084879657,0.16485383370637627,0.18346067759321472,0.21125414629795583,0.16856585871370264,"Dayton, OH",19380,2013_CBSA_CODE,2007 Q4,19380,Dayton - OH USA,0.0213655792176723,46324
2017,"Toledo, OH",2013_CBSA_CODE,18121.0,213589.0,412899.0,18121.0,98883.0,163205.0,0.0,306960.0,673526.0,644609.0,280209.0,980486.0,2.5299408719095617,2.160017394294267,1.0,0.6130409219540152,0.6958203023195204,inf,45780,0.2611136341290984,0.16358052146880223,0.1929266020253852,0.18646559513832642,0.20556302056753858,"Toledo, OH",45780,2013_CBSA_CODE,2017 Q4,45780,Toledo - OH USA,0.0274218246340752,37376
2005,"Oklahoma City, OK",2013_CBSA_CODE,0.0,393548.0,803973.0,,175570.0,314132.0,,532377.0,1262407.0,1197521.0,,,2.559347662765971,2.2415446830324086,,0.6368572100756729,0.7392280282581705,,36420,0.2825144582109425,0.17760476485714577,0.2021684775427648,0.21033012491487696,0.14591866811672274,"Oklahoma City, OK",36420,2013_CBSA_CODE,2005 Q4,36420,Oklahoma City - OK USA,0.00126857578288764,76066
2019,"Atlantic City-Hammonton, NJ",2013_CBSA_CODE,5517.0,77616.0,170689.0,5517.0,33420.0,64208.0,0.0,100481.0,260846.0,253822.0,103145.0,361327.0,2.6583759033142287,2.3224416517055655,1.0,0.6543669444806515,0.7724445417541624,inf,12100,0.2594310451453309,0.09827870542156257,0.14102762317048032,0.21878220985363842,0.30014430014430016,"Atlantic City-Hammonton, NJ",12100,2013_CBSA_CODE,2019 Q4,12100,Atlantic City - NJ USA,0.0257665030658245,9732
2015,"Midland, TX",2013_CBSA_CODE,1875.0,38697.0,120457.0,1875.0,17364.0,38915.0,0.0,46449.0,163315.0,161029.0,58154.0,209764.0,3.0953873827572917,2.228576364892882,1.0,0.7375746257232955,0.8331072789511077,inf,33260,0.21167015530919708,0.14962400186060934,0.28971238080471357,0.20469287024833965,0.1743804429283924,"Midland, TX",33260,2013_CBSA_CODE,2015 Q4,33260,Midland - TX USA,-0.110199823975563,12725
2013,"Glens Falls, NY",2013_CBSA_CODE,3701.0,36818.0,87529.0,3701.0,14917.0,36496.0,0.0,46340.0,146946.0,128048.0,55114.0,193286.0,2.398317623849189,2.4681906549574313,1.0,0.5956541858914159,0.7945187742770824,inf,24020,0.2788581672008257,0.1009832147319246,0.17505024716171438,0.24289749579010267,0.22939866369710468,"Glens Falls, NY",24020,2013_CBSA_CODE,2013 Q4,24020,Glens Falls - NY USA,0.0140674998983741,3261
2024,"Tampa-St. Petersburg-Clearwater, FL",2013_CBSA_CODE,62357.0,978163.0,2383982.0,62357.0,440093.0,937233.0,0.0,1299817.0,3739723.0,3424502.0,1439683.0,5039540.0,2.543638561595676,2.2226279445480843,1.0,0.6374755563446811,0.7525390112608159,inf,45300,0.22029866187946182,0.10523297241870731,0.21493554755189065,0.23561308289109278,0.24675335296877923,"Tampa-St. Petersburg-Clearwater, FL",45300,2013_CBSA_CODE,2024 Q4,45300,Tampa - FL USA,0.0117199895903468,235353
2007,"Battle Creek, MI",2013_CBSA_CODE,2764.0,33107.0,100773.0,2764.0,15491.0,38654.0,0.0,45950.0,152884.0,136644.0,56909.0,198834.0,2.607052310239561,2.13717642502098,1.0,0.6591468041129223,0.7205005440696409,inf,12980,0.3243422841091008,0.11345032772525447,0.19853807351919533,0.19095659528196454,0.1929199262995741,"Battle Creek, MI",12980,2013_CBSA_CODE,2007 Q4,12980,Battle Creek - MI USA,0.0222532544285059,5724
2021,"Scranton--Wilkes-Barre--Hazleton, PA",2013_CBSA_CODE,16572.0,142326.0,349515.0,16572.0,66912.0,142352.0,0.0,207082.0,588421.0,508413.0,225836.0,795503.0,2.455286894458806,2.1270624103299856,1.0,0.5939879779953469,0.6872929564134015,inf,42540,0.23267006731025955,0.0995882691848292,0.22118938212273231,0.17528069361887497,0.28602644632744545,"Scranton--Wilkes-Barre--Hazleton, PA",42540,2013_CBSA_CODE,2021 Q4,42540,Scranton - PA USA,0.0913524180650711,9424
2011,"Springfield, OH",2013_CBSA_CODE,3186.0,44213.0,85938.0,3186.0,16698.0,36255.0,0.0,54023.0,145205.0,133337.0,56139.0,199228.0,2.370376499793132,2.647802131991855,1.0,0.5918391239971076,0.8184106769338986,inf,44220,0.3257865333725375,0.13715423065614185,0.16875127225024314,0.21242620948589783,0.19815438898061655,"Springfield, OH",44220,2013_CBSA_CODE,2011 Q4,44220,Springfield - OH USA,0.00801361445337534,3882
2023,"Saginaw, MI",2013_CBSA_CODE,5367.0,39731.0,142105.0,5367.0,18257.0,58901.0,0.0,57759.0,238900.0,187203.0,82525.0,296659.0,2.412607595796336,2.1762063865914443,1.0,0.5948304730012558,0.687875482608771,inf,40980,0.27303616823135585,0.12327905162215902,0.18167174246809795,0.1583146661297224,0.28330522765598654,"Saginaw, MI",40980,2013_CBSA_CODE,2023 Q4,40980,Saginaw - MI USA,0.00433119526132941,5900
2005,"Bremerton-Silverdale, WA",2013_CBSA_CODE,0.0,62124.0,174346.0,,28285.0,66111.0,,87699.0,265938.0,236470.0,,,2.6371708187744853,2.196358493901361,,0.6555888966601238,0.7083775185577943,,14740,0.24671624492949584,0.18950808061296762,0.22694932715214733,0.20385036378855192,0.15483549030970317,"Bremerton-Silverdale, WA",14740,2013_CBSA_CODE,2005 Q4,14740,Bremerton - WA USA,0.0393443517386913,8733
2013,"Homosassa Springs, FL",2013_CBSA_CODE,2238.0,28549.0,108750.0,2238.0,12345.0,49786.0,0.0,40779.0,188276.0,139537.0,64369.0,229055.0,2.184349013778974,2.3125961927906036,1.0,0.5776094669527715,0.7000907329753059,inf,26140,0.22711828785596694,0.11503029878454586,0.10312094994570738,0.19468282601842446,0.3614137097621633,"Homosassa Springs, FL",26140,2013_CBSA_CODE,2013 Q4,26140,Homosassa Springs - FL USA,0.0427595190703869,718
2006,"Johnstown, PA",2013_CBSA_CODE,7291.0,25957.0,93310.0,7291.0,14403.0,37090.0,0.0,45577.0,150893.0,126558.0,58784.0,196470.0,2.5157724454030737,1.8021939873637436,1.0,0.6183852133631116,0.5695197138907783,inf,27780,0.2259891358785684,0.09754594136456447,0.16330854875370807,0.21373810532804252,0.3007281272874369,"Johnstown, PA",27780,2013_CBSA_CODE,2006 Q4,27780,Johnstown - PA USA,0.0307320207357407,1109
2005,"Morgantown, WV",2013_CBSA_CODE,0.0,30976.0,76918.0,,15274.0,29128.0,,45858.0,115388.0,107894.0,,,2.640689371051909,2.028021474400943,,0.6666031129753527,0.6754764708447817,,34060,0.1271952479338843,0.41180268595041325,0.2040934917355372,0.19011492768595042,0.07973915289256199,"Morgantown, WV",34060,2013_CBSA_CODE,2005 Q4,34060,Morgantown - WV USA,0.0219479724764824,4625
2009,"Anniston-Oxford-Jacksonville, AL",2013_CBSA_CODE,2510.0,27787.0,83780.0,2510.0,13591.0,32944.0,0.0,46111.0,133142.0,114077.0,49045.0,179253.0,2.543103448275862,2.044514752409683,1.0,0.6292529780234637,0.6026110906291341,inf,11500,0.2881923201497103,0.13833807176017562,0.1873537985388851,0.16716450138554,0.23690934609709577,"Anniston-Oxford-Jacksonville, AL",11500,2013_CBSA_CODE,2009 Q4,11500,Anniston-Oxford - AL USA,-0.032762598246336,2039
2005,"Decatur, AL",2013_CBSA_CODE,0.0,31034.0,109951.0,,13181.0,43455.0,,42235.0,172576.0,140985.0,,,2.530226671269129,2.3544495865260604,,0.6371164008900426,0.7347934177814609,,19460,0.3012180189469614,0.14271444222465682,0.20142424437713474,0.18685957337114134,0.18586066894373912,"Decatur, AL",19460,2013_CBSA_CODE,2005 Q4,19460,Decatur - AL USA,0.01208028011024,3897
2020,"Springfield, OH",2013_CBSA_CODE,3170.0,36486.0,93130.0,3170.0,15629.0,40431.0,0.0,49971.0,165862.0,132786.0,59230.0,215833.0,2.303430535974871,2.334506366370209,1.0,0.561490877958785,0.7301434832202678,inf,44220,0.2754481170860056,0.1763690182535767,0.16962670613385955,0.19421147837526723,0.19426629392095598,"Springfield, OH",44220,2013_CBSA_CODE,2020 Q4,44220,Springfield - OH USA,0.0281026847660542,4075
2018,"Lima, OH",2013_CBSA_CODE,3432.0,34456.0,64490.0,3432.0,14716.0,26487.0,0.0,47273.0,108533.0,102378.0,44635.0,155806.0,2.4347793257069505,2.341397118782278,1.0,0.5941971566251739,0.7288727180420113,inf,30620,0.2814894358021825,0.17541211980496865,0.1339389366148131,0.20011028558161134,0.2146215463199443,"Lima, OH",30620,2013_CBSA_CODE,2018 Q4,30620,Lima - OH USA,0.0258499961346388,2320
2023,"Salt Lake City, UT",2013_CBSA_CODE,17638.0,369780.0,942924.0,17638.0,159123.0,322477.0,0.0,492974.0,1545604.0,1330342.0,499238.0,2038578.0,2.92400388244743,2.323862672272393,1.0,0.6100682969246974,0.750100410975021,inf,41620,0.2250013521553356,0.17842230515441615,0.2525609822056358,0.21600411055222024,0.14818540753961815,"Salt Lake City, UT",41620,2013_CBSA_CODE,2023 Q4,41620,Salt Lake City - UT USA,-0.0106194969266653,91624
2020,"Amarillo, TX",2013_CBSA_CODE,9430.0,89200.0,155433.0,9430.0,37349.0,59693.0,0.0,109881.0,243293.0,254063.0,106472.0,353174.0,2.6038731509557236,2.3882834881790678,1.0,0.6388716485883277,0.8117872971669351,inf,11100,0.32408071748878925,0.08952914798206278,0.20639013452914798,0.18174887892376682,0.20077354260089686,"Amarillo, TX",11100,2013_CBSA_CODE,2020 Q4,11100,Amarillo - TX USA,0.0181544255465269,15161
2013,"Visalia-Porterville, CA",2013_CBSA_CODE,6104.0,215115.0,233413.0,6104.0,61881.0,71528.0,0.0,210523.0,295287.0,454632.0,139513.0,505810.0,3.263239570517839,3.476268967857662,1.0,0.7904614832349545,1.0218123435444109,inf,47300,0.3648188178416196,0.12845687190572486,0.18130302396392628,0.19080956697580365,0.14908769727820004,"Visalia-Porterville, CA",47300,2013_CBSA_CODE,2013 Q4,47300,Visalia - CA USA,0.0269112978130579,6783
2018,"Yuba City, CA",2013_CBSA_CODE,2063.0,64461.0,108075.0,2063.0,23766.0,34414.0,0.0,78450.0,143816.0,174599.0,60243.0,222266.0,3.1404370314406926,2.71232012118152,1.0,0.751481059131112,0.8216826003824091,inf,49700,0.28559904438342565,0.09086114084485193,0.1909526690557081,0.2135399699042832,0.23220241696529684,"Yuba City, CA",49700,2013_CBSA_CODE,2018 Q4,49700,Yuba City - CA USA,0.0481108836829662,5637
2010,"Canton-Massillon, OH",2013_CBSA_CODE,9430.0,97262.0,296505.0,9430.0,43069.0,116354.0,0.0,135747.0,476904.0,403197.0,168853.0,612651.0,2.548300874916204,2.2582832199493836,1.0,0.6217289014141211,0.7164946554988324,inf,15940,0.26920071559293457,0.1276757623737945,0.17553618062552692,0.19181180728342004,0.250179926384405,"Canton-Massillon, OH",15940,2013_CBSA_CODE,2010 Q4,15940,Canton - OH USA,0.000677910575177521,12100
2023,"Trenton, NJ",2013_CBSA_CODE,16400.0,126817.0,237853.0,16400.0,58065.0,88194.0,0.0,167039.0,375383.0,381070.0,162659.0,542422.0,2.6969294963376194,2.1840523551192628,1.0,0.633627521757778,0.75920593394357,inf,45940,0.24510909420661267,0.0893334489855461,0.17212203411214586,0.22552970027677677,0.2805302128263561,"Trenton, NJ",45940,2013_CBSA_CODE,2023 Q4,45940,Trenton - NJ USA,0.0263973269611597,20621
2009,"Dover, DE",2013_CBSA_CODE,3216.0,32793.0,121665.0,3216.0,13684.0,44369.0,0.0,43622.0,186381.0,157674.0,61269.0,230003.0,2.7421172440217267,2.3964484068985676,1.0,0.6527757657701161,0.7517537022603273,inf,20100,0.30088738450279023,0.1585094379898149,0.20684292379471228,0.16912145884792487,0.1756167474765956,"Dover, DE",20100,2013_CBSA_CODE,2009 Q4,20100,Dover - DE USA,-0.0245150830596685,3951
2022,"Wenatchee, WA",2013_CBSA_CODE,2892.0,36718.0,84853.0,2892.0,15149.0,33366.0,0.0,47258.0,138251.0,124463.0,51407.0,185509.0,2.5430977641910926,2.423790349197967,1.0,0.6137604791285416,0.7769689787972407,inf,48300,0.28212320932512663,0.13421210305572198,0.1350563756195871,0.21074132578027124,0.24102619968407865,"Wenatchee, WA",48300,2013_CBSA_CODE,2022 Q4,48300,Wenatchee - WA USA,0.0167388115078211,2517
2011,"Saginaw, MI",2013_CBSA_CODE,5197.0,52938.0,140155.0,5197.0,22520.0,53822.0,0.0,73632.0,223064.0,198290.0,81539.0,296696.0,2.6040466723644604,2.350710479573712,1.0,0.6283174335616684,0.7189537157757496,inf,40980,0.2694661679700782,0.14401752994068534,0.1781706902414145,0.1937738486531414,0.2185575578979183,"Saginaw, MI",40980,2013_CBSA_CODE,2011 Q4,40980,Saginaw - MI USA,0.0086571266874671,5875
2006,"Albany-Schenectady-Troy, NY",2013_CBSA_CODE,31044.0,235299.0,552688.0,31044.0,115458.0,209716.0,0.0,346532.0,882078.0,819031.0,356218.0,1228610.0,2.635411699631883,2.037961856259419,1.0,0.6265749740952614,0.6790108849976337,inf,10580,0.23335840781303788,0.13246125142903284,0.22779952315989443,0.2174169885974866,0.20155631770640758,"Albany-Schenectady-Troy, NY",10580,2013_CBSA_CODE,2006 Q4,10580,Albany - NY USA,0.0291831791400909,41158
2005,"Knoxville, TN",2013_CBSA_CODE,0.0,218816.0,639977.0,,100632.0,254691.0,,313018.0,1022302.0,858793.0,,,2.512758597673259,2.174417680260752,,0.6260156000868627,0.6990524506577896,,28940,0.25274659988300674,0.17718539777712783,0.2028919274641708,0.21609023106171396,0.16909640976893828,"Knoxville, TN",28940,2013_CBSA_CODE,2005 Q4,28940,Knoxville - TN USA,0.00982288550585508,29788
2024,"Kalamazoo-Portage, MI",2013_CBSA_CODE,9518.0,92560.0,290635.0,9518.0,47618.0,115107.0,0.0,141454.0,481040.0,392713.0,172243.0,622494.0,2.524911603985857,1.9438027636608006,1.0,0.6041805255280226,0.6543469961966434,inf,28020,0.16701598962834918,0.23855877268798617,0.25531547104580815,0.1481849611063094,0.21167891097666378,"Kalamazoo-Portage, MI",28020,2013_CBSA_CODE,2024 Q4,28020,Kalamazoo - MI USA,0.0244532506912947,20355
2005,"Hickory-Lenoir-Morganton, NC",2013_CBSA_CODE,0.0,82285.0,265794.0,,36676.0,102028.0,,114962.0,400365.0,348079.0,,,2.605108401615243,2.243565274293816,,0.6638792102206736,0.7157582505523564,,25860,0.2503615482773288,0.14560369447651456,0.20448441392720423,0.2156407607704928,0.19693747341556783,"Hickory-Lenoir-Morganton, NC",25860,2013_CBSA_CODE,2005 Q4,25860,Hickory - NC USA,0.0113730486482382,6003
2018,"Rockford, IL",2013_CBSA_CODE,4749.0,98718.0,234284.0,4749.0,42039.0,91011.0,0.0,127751.0,373188.0,337751.0,137799.0,500939.0,2.574238278889365,2.34824805537715,1.0,0.627790818568657,0.7727375910951774,inf,40420,0.3143094471119755,0.10494540002836363,0.18710873396948885,0.1979983387021617,0.2187848214104824,"Rockford, IL",40420,2013_CBSA_CODE,2018 Q4,40420,Rockford - IL USA,0.0391652174293995,9124
2009,"Burlington, NC",2013_CBSA_CODE,4999.0,42246.0,102997.0,4999.0,17797.0,40286.0,0.0,56615.0,161848.0,150242.0,63082.0,218463.0,2.556644988333416,2.3737708602573466,1.0,0.636381048885374,0.7461980040625276,inf,15500,0.3018037210623491,0.16964919755716518,0.16685603370733323,0.1844434976092411,0.19355678644131988,"Burlington, NC",15500,2013_CBSA_CODE,2009 Q4,15500,Burlington - NC USA,-0.0309492014348507,5577
2017,"Detroit-Warren-Dearborn, MI",2013_CBSA_CODE,48872.0,1205316.0,2972266.0,48872.0,524634.0,1148597.0,0.0,1621298.0,4766332.0,4226454.0,1722103.0,6387630.0,2.5877361685604265,2.297441645032537,1.0,0.6235960902429794,0.7434265631611215,inf,19820,0.26093655107872127,0.11525525256447272,0.18935117429786047,0.20907131407863166,0.24029549097498085,"Detroit-Warren-Dearborn, MI",19820,2013_CBSA_CODE,2017 Q4,19820,Detroit - MI USA,0.0277990866452456,215821
2013,"Ann Arbor, MI",2013_CBSA_CODE,19309.0,119580.0,215913.0,19309.0,55559.0,82169.0,0.0,171971.0,351611.0,354802.0,157037.0,523582.0,2.6276698024802543,2.1523065569934663,1.0,0.6140678192661777,0.6953497973495532,inf,11460,0.15883927078106708,0.3050510118748955,0.23736410771031946,0.15344539220605452,0.15656464291687572,"Ann Arbor, MI",11460,2013_CBSA_CODE,2013 Q4,11460,Ann Arbor - MI USA,0.0265056155622005,28127
2018,"Utica-Rome, NY",2013_CBSA_CODE,13915.0,78863.0,180608.0,13915.0,37281.0,68827.0,0.0,120981.0,282355.0,273386.0,120023.0,403336.0,2.624086477690441,2.1153670770633837,1.0,0.6396486692284535,0.6518626891825989,inf,46540,0.2566856447256635,0.08069690475888566,0.20851349809162725,0.19282806892966284,0.2780137707163055,"Utica-Rome, NY",46540,2013_CBSA_CODE,2018 Q4,46540,Utica - NY USA,0.0176499933004379,6047
2022,"Bridgeport-Stamford-Norwalk, CT",2013_CBSA_CODE,20007.0,268423.0,662998.0,20007.0,117155.0,236460.0,0.0,336829.0,1021808.0,951428.0,373622.0,1358637.0,2.803848431024275,2.2911783534633603,1.0,0.6488479244633043,0.7969117860991779,inf,14860,0.22500679897028197,0.10796764807784728,0.18559139865063723,0.21708646427467096,0.27764014261073006,"Bridgeport-Stamford-Norwalk, CT",14860,2013_CBSA_CODE,2022 Q4,14860,Stamford - CT USA,0.0431982167065144,37229
2011,"Cleveland-Elyria, OH",2013_CBSA_CODE,44862.0,624121.0,1400249.0,44862.0,291608.0,553172.0,0.0,901338.0,2337589.0,2069232.0,889642.0,3238927.0,2.531308526100381,2.1402739293846533,1.0,0.5990141979620883,0.6924383527600079,inf,17460,0.27398052621206465,0.12316521956479592,0.1758152665909335,0.197694036893487,0.24449746122947313,"Cleveland-Elyria, OH",17460,2013_CBSA_CODE,2011 Q4,17460,Cleveland - OH USA,0.0101488465443254,119597
2017,"El Paso, TX",2013_CBSA_CODE,14384.0,292027.0,534155.0,14384.0,103594.0,165929.0,0.0,337144.0,697947.0,840566.0,283907.0,1035091.0,3.219178082191781,2.8189566963337644,1.0,0.7653231549100433,0.8661788434615476,inf,21340,0.3424477873621275,0.11948552702318621,0.201625192191133,0.18447609296400674,0.165351149037589,"El Paso, TX",21340,2013_CBSA_CODE,2017 Q4,21340,El Paso - TX USA,0.017949391156435,43726
2011,"Sheboygan, WI",2013_CBSA_CODE,2760.0,27018.0,84722.0,2760.0,13143.0,32835.0,0.0,39611.0,132886.0,114500.0,48738.0,172497.0,2.5802345058626464,2.0556950467929695,1.0,0.6375539936486914,0.6820832597005883,inf,43100,0.26685913094973723,0.07646754015841291,0.2509808275964172,0.22906950921607816,0.18972536827300318,"Sheboygan, WI",43100,2013_CBSA_CODE,2011 Q4,43100,Sheboygan - WI USA,0.00859822239726782,2937
2019,"Visalia-Porterville, CA",2013_CBSA_CODE,5639.0,189597.0,270871.0,5639.0,57929.0,86182.0,0.0,195857.0,358376.0,466107.0,149750.0,554233.0,3.1430113016639205,3.2729202989866906,1.0,0.7558290733754492,0.9680379052063496,inf,47300,0.37663043191611684,0.11589318396388129,0.15986539871411468,0.1993227740945268,0.15761852771932044,"Visalia-Porterville, CA",47300,2013_CBSA_CODE,2019 Q4,47300,Visalia - CA USA,0.0508198365569115,7295
2020,"Jacksonville, FL",2013_CBSA_CODE,29919.0,463050.0,1049936.0,29919.0,195414.0,397209.0,0.0,615484.0,1689476.0,1542905.0,622542.0,2304960.0,2.6432835106958805,2.369584574288434,1.0,0.6214565936420523,0.752334747938208,inf,27260,0.28196954972465177,0.10474678760393046,0.22220062628225892,0.19613864593456432,0.22155922686534932,"Jacksonville, FL",27260,2013_CBSA_CODE,2020 Q4,27260,Jacksonville - FL USA,0.0377958603203297,97340
2014,"Deltona-Daytona Beach-Ormond Beach, FL",2013_CBSA_CODE,10278.0,176159.0,423673.0,10278.0,67831.0,169695.0,0.0,216757.0,668790.0,610110.0,247804.0,885547.0,2.496673443531041,2.597027907593873,1.0,0.6334918285261443,0.8127027039495841,inf,19660,0.24811108146617544,0.132686947587123,0.16680953002685076,0.20159628517418923,0.2616443099699703,"Deltona-Daytona Beach-Ormond Beach, FL",19660,2013_CBSA_CODE,2014 Q4,19660,Daytona Beach - FL USA,0.0254993308335543,18859
2024,"Chico, CA",2013_CBSA_CODE,6593.0,88903.0,112883.0,6593.0,39708.0,45326.0,0.0,119786.0,178300.0,208379.0,91627.0,298086.0,2.4904690464633985,2.2389191094993453,1.0,0.6331071228266966,0.7421818910390195,inf,17020,0.22836124765193525,0.23118454945277436,0.19289562781908373,0.17291879914063643,0.18738400278955716,"Chico, CA",17020,2013_CBSA_CODE,2024 Q4,17020,Chico - CA USA,0.0158832743763924,12283
2011,"Knoxville, TN",2013_CBSA_CODE,21823.0,254492.0,648113.0,21823.0,113746.0,261017.0,0.0,360079.0,1064594.0,924428.0,396586.0,1424673.0,2.483029840968213,2.2373709844741794,1.0,0.6087888904126831,0.706767126102883,inf,28940,0.2595562925357182,0.1575059333888688,0.19073291105417853,0.2041125064835044,0.20391210725680964,"Knoxville, TN",28940,2013_CBSA_CODE,2011 Q4,28940,Knoxville - TN USA,0.00360222905874252,33314
2006,"Cincinnati, OH-KY-IN",2013_CBSA_CODE,50660.0,523191.0,1463424.0,50660.0,239537.0,538650.0,0.0,708195.0,2243924.0,2037275.0,828847.0,2952119.0,2.716836535783904,2.1841761398030366,1.0,0.6521718204359862,0.7387668650583525,inf,17140,0.283424217924238,0.1425406782609028,0.19464784371290791,0.21880154666269105,0.17800000382269573,"Cincinnati, OH-KY-IN",17140,2013_CBSA_CODE,2006 Q4,17140,Cincinnati - OH USA,0.0132196545600891,120151
2012,"San Antonio-New Braunfels, TX",2013_CBSA_CODE,44332.0,759773.0,1370776.0,44332.0,285688.0,457851.0,0.0,889658.0,1921764.0,2174881.0,787871.0,2811422.0,2.993934708016363,2.659450169415586,1.0,0.713290497688582,0.8540056965710419,inf,41700,0.3218790349222728,0.12653121392837072,0.20158257795420476,0.20486250498504158,0.16468603122248357,"San Antonio-New Braunfels, TX",41700,2013_CBSA_CODE,2012 Q4,41700,San Antonio - TX USA,0.0227959621697664,146301
2005,"Hanford-Corcoran, CA",2013_CBSA_CODE,0.0,54164.0,65587.0,,16671.0,21168.0,,55880.0,87113.0,119751.0,,,3.0984032501889645,3.24899526123208,,0.7528956642521782,0.9692913385826771,,25260,0.3844435418359058,0.11315634000443099,0.21996159810944538,0.2021637988331733,0.10244812052285651,"Hanford-Corcoran, CA",25260,2013_CBSA_CODE,2005 Q4,25260,Hanford-Corcoran - CA USA,0.0359632484614849,4129
2014,"Punta Gorda, FL",2013_CBSA_CODE,3208.0,36116.0,128783.0,3208.0,15634.0,59599.0,0.0,49461.0,219478.0,168107.0,78441.0,268939.0,2.160824846054464,2.310093386209543,1.0,0.5867695167625001,0.730191463981723,inf,39460,0.24958467161368922,0.09840513899656662,0.11698416214420201,0.20647358511463063,0.3446671835197696,"Punta Gorda, FL",39460,2013_CBSA_CODE,2014 Q4,39460,Punta Gorda - FL USA,0.0411240756511688,1408
2013,"Clarksville, TN-KY",2013_CBSA_CODE,11217.0,114505.0,181470.0,11217.0,43793.0,66342.0,0.0,153816.0,277846.0,307192.0,121352.0,431662.0,2.7353712580265896,2.6146872787888475,1.0,0.6531315908812796,0.7444284079679617,inf,17300,0.3163093314702415,0.13657045543862714,0.23244399807868651,0.19691716518929303,0.13140037552945286,"Clarksville, TN-KY",17300,2013_CBSA_CODE,2013 Q4,17300,Clarksville - TN USA,0.0140872905030847,10671
