,msa,year,quantity,price,rentpsf,implied_demand,supply_growth,rent_growth_next_year,relative_rg_next_year,hist_supply_growth_mean,hist_implied_demand_mean
448,global,2016,0.002190243467017574,1.2087697852908421,0.92,-0.014794288548611364,0.013560867211760348,0.015504171,-0.007651886989999999,0.014047386412149214,-0.0082325713637553
449,global,2017,0.0022353695939367206,1.213553393637711,0.93,0.007791583897490636,0.005115664614779212,0.024930913,-0.0077697155999999976,0.014671888964601764,-0.008689271419879805
450,global,2018,0.0034640342863401625,1.2164155360923365,0.95,-0.0005158657203270057,0.0005592997567046058,0.032673832,-0.003581625169999998,0.015111263874472309,-0.009399308275639678
451,global,2019,0.006797121147921608,1.2229745983678333,0.99,-0.007710993175533565,0.006037060845747505,0.028178915,0.006788823619999999,0.015451226345521128,-0.009895958045378149
452,global,2020,0.006681748961091211,1.2308194211925145,1.01,-0.02229001094106419,0.006667592721211279,0.073430456,-0.033900629769999996,0.015963411744298623,-0.010666500898655047
453,global,2021,-0.005106958317999261,1.2347435425424778,1.09,-0.033287042606006643,0.019207948116461985,0.047141992,0.005760285529999999,0.01626626864260023,-0.01185979209740635
454,global,2022,-0.0008900997174501623,1.2483923646570638,1.14,0.01222350332950134,0.010533156426850071,0.036731914,0.023470030329999995,0.01661628320500229,-0.011427917205188431
455,global,2023,0.000552902882925231,1.2604299203509493,1.18,0.002805744196673991,0.011066452304394427,0.049069256,0.026184795599999998,0.017262393899704777,-0.011585421215469932
456,global,2005,0.0039401503352346585,1.1354625488230814,0.8,-0.01322086827478555,0.0016572550945249203,0.019433787,-0.022514186210000002,0.01465061049728509,-0.00745699012093965
457,global,2006,0.004838462036562917,1.1436183638899504,0.82,-0.013946137897022046,0.002573687113180955,0.020812081,-0.008802576717171717,0.014300930685036637,-0.007512137371162204
458,global,2007,0.00572638712972911,1.155941279482906,0.83,-0.0297898076464426,0.027504431269482304,0.013986194,0.0111216432,0.014140388582944495,-0.006744177596154938
459,global,2008,0.005070613948006781,1.1700881242835417,0.85,0.003895607732538803,0.0,-0.022002192,0.011795586399999999,0.014343229962724526,-0.0065056220596457996
460,global,2009,0.004854131491267702,1.1756216797151335,0.83,-0.008226587992757158,0.014960442567366606,0.001968797,-0.0069518104034,0.014246980870985908,-0.006450500480568424
461,global,2010,0.0040498270661247435,1.1802536599489912,0.83,-0.007910990912686936,0.006153846153846154,0.010627881,-0.0023657435999999993,0.013522092068144476,-0.006835287828966781
462,global,2011,0.0034296622965537065,1.185300512345164,0.84,-0.002478099971038278,-0.0042522207659822335,0.009024122,-0.008853494279999997,0.012720337663328297,-0.0064581633693746995
463,global,2012,0.0028705909519231554,1.1918287754975558,0.85,-0.007292311086024967,0.0034806516715902777,0.013005156,-0.009999163940000003,0.012357578996887992,-0.006588904252566221
464,global,2013,0.002733392310921452,1.1976395672820175,0.86,-0.008983711139810217,0.009473009210679725,0.025094012,0.004182849330000002,0.01250552244525482,-0.006808854429748653
465,global,2014,0.002498423691140934,1.1994529382614674,0.88,-0.0025704682196903113,0.0009528484393497531,0.030710524,-0.007089325060000002,0.012976645452133718,-0.007258721393835246
466,global,2015,0.0020684855489534557,1.2041757957179424,0.91,-0.009926042412771017,0.01254831823688917,0.012496002,-0.012567238809999997,0.013527456443020242,-0.007901427107085673
467,global,2016,0.002190243467017574,1.2087697852908421,0.92,-0.014794288548611364,0.013560867211760348,0.015504171,-0.007651886989999999,0.014047386412149214,-0.0082325713637553
468,global,2017,0.0022353695939367206,1.213553393637711,0.93,0.007791583897490636,0.005115664614779212,0.024930913,-0.0077697155999999976,0.014671888964601764,-0.008689271419879805
469,global,2018,0.0034640342863401625,1.2164155360923365,0.95,-0.0005158657203270057,0.0005592997567046058,0.032673832,-0.003581625169999998,0.015111263874472309,-0.009399308275639678
470,global,2019,0.006797121147921608,1.2229745983678333,0.99,-0.007710993175533565,0.006037060845747505,0.028178915,0.006788823619999999,0.015451226345521128,-0.009895958045378149
471,global,2020,0.006681748961091211,1.2308194211925145,1.01,-0.02229001094106419,0.006667592721211279,0.073430456,-0.033900629769999996,0.015963411744298623,-0.010666500898655047
472,global,2021,-0.005106958317999261,1.2347435425424778,1.09,-0.033287042606006643,0.019207948116461985,0.047141992,0.005760285529999999,0.01626626864260023,-0.01185979209740635
473,global,2022,-0.0008900997174501623,1.2483923646570638,1.14,0.01222350332950134,0.010533156426850071,0.036731914,0.023470030329999995,0.01661628320500229,-0.011427917205188431
474,global,2023,0.000552902882925231,1.2604299203509493,1.18,0.002805744196673991,0.011066452304394427,0.049069256,0.026184795599999998,0.017262393899704777,-0.011585421215469932
475,global,2005,0.0039401503352346585,1.1354625488230814,0.8,-0.01322086827478555,0.0016572550945249203,0.019433787,-0.022514186210000002,0.01465061049728509,-0.00745699012093965
476,global,2006,0.004838462036562917,1.1436183638899504,0.82,-0.013946137897022046,0.002573687113180955,0.020812081,-0.008802576717171717,0.014300930685036637,-0.007512137371162204
477,global,2007,0.00572638712972911,1.155941279482906,0.83,-0.0297898076464426,0.027504431269482304,0.013986194,0.0111216432,0.014140388582944495,-0.006744177596154938
478,global,2008,0.005070613948006781,1.1700881242835417,0.85,0.003895607732538803,0.0,-0.022002192,0.011795586399999999,0.014343229962724526,-0.0065056220596457996
479,global,2009,0.004854131491267702,1.1756216797151335,0.83,-0.008226587992757158,0.014960442567366606,0.001968797,-0.0069518104034,0.014246980870985908,-0.006450500480568424
480,global,2010,0.0040498270661247435,1.1802536599489912,0.83,-0.007910990912686936,0.006153846153846154,0.010627881,-0.0023657435999999993,0.013522092068144476,-0.006835287828966781
481,global,2011,0.0034296622965537065,1.185300512345164,0.84,-0.002478099971038278,-0.0042522207659822335,0.009024122,-0.008853494279999997,0.012720337663328297,-0.0064581633693746995
482,global,2012,0.0028705909519231554,1.1918287754975558,0.85,-0.007292311086024967,0.0034806516715902777,0.013005156,-0.009999163940000003,0.012357578996887992,-0.006588904252566221
483,global,2013,0.002733392310921452,1.1976395672820175,0.86,-0.008983711139810217,0.009473009210679725,0.025094012,0.004182849330000002,0.01250552244525482,-0.006808854429748653
484,global,2014,0.002498423691140934,1.1994529382614674,0.88,-0.0025704682196903113,0.0009528484393497531,0.030710524,-0.007089325060000002,0.012976645452133718,-0.007258721393835246
485,global,2015,0.0020684855489534557,1.2041757957179424,0.91,-0.009926042412771017,0.01254831823688917,0.012496002,-0.012567238809999997,0.013527456443020242,-0.007901427107085673
486,global,2016,0.002190243467017574,1.2087697852908421,0.92,-0.014794288548611364,0.013560867211760348,0.015504171,-0.007651886989999999,0.014047386412149214,-0.0082325713637553
487,global,2017,0.0022353695939367206,1.213553393637711,0.93,0.007791583897490636,0.005115664614779212,0.024930913,-0.0077697155999999976,0.014671888964601764,-0.008689271419879805
488,global,2018,0.0034640342863401625,1.2164155360923365,0.95,-0.0005158657203270057,0.0005592997567046058,0.032673832,-0.003581625169999998,0.015111263874472309,-0.009399308275639678
489,global,2019,0.006797121147921608,1.2229745983678333,0.99,-0.007710993175533565,0.006037060845747505,0.028178915,0.006788823619999999,0.015451226345521128,-0.009895958045378149
490,global,2020,0.006681748961091211,1.2308194211925145,1.01,-0.02229001094106419,0.006667592721211279,0.073430456,-0.033900629769999996,0.015963411744298623,-0.010666500898655047
491,global,2021,-0.005106958317999261,1.2347435425424778,1.09,-0.033287042606006643,0.019207948116461985,0.047141992,0.005760285529999999,0.01626626864260023,-0.01185979209740635
492,global,2022,-0.0008900997174501623,1.2483923646570638,1.14,0.01222350332950134,0.010533156426850071,0.036731914,0.023470030329999995,0.01661628320500229,-0.011427917205188431
493,global,2023,0.000552902882925231,1.2604299203509493,1.18,0.002805744196673991,0.011066452304394427,0.049069256,0.026184795599999998,0.017262393899704777,-0.011585421215469932
494,global,2005,0.0039401503352346585,1.1354625488230814,0.8,-0.01322086827478555,0.0016572550945249203,0.019433787,-0.022514186210000002,0.01465061049728509,-0.00745699012093965
495,global,2006,0.004838462036562917,1.1436183638899504,0.82,-0.013946137897022046,0.002573687113180955,0.020812081,-0.008802576717171717,0.014300930685036637,-0.007512137371162204
496,global,2007,0.00572638712972911,1.155941279482906,0.83,-0.0297898076464426,0.027504431269482304,0.013986194,0.0111216432,0.014140388582944495,-0.006744177596154938
497,global,2008,0.005070613948006781,1.1700881242835417,0.85,0.003895607732538803,0.0,-0.022002192,0.011795586399999999,0.014343229962724526,-0.0065056220596457996
498,global,2009,0.004854131491267702,1.1756216797151335,0.83,-0.008226587992757158,0.014960442567366606,0.001968797,-0.0069518104034,0.014246980870985908,-0.006450500480568424
499,global,2010,0.0040498270661247435,1.1802536599489912,0.83,-0.007910990912686936,0.006153846153846154,0.010627881,-0.0023657435999999993,0.013522092068144476,-0.006835287828966781
500,global,2011,0.0034296622965537065,1.185300512345164,0.84,-0.002478099971038278,-0.0042522207659822335,0.009024122,-0.008853494279999997,0.012720337663328297,-0.0064581633693746995
501,global,2012,0.0028705909519231554,1.1918287754975558,0.85,-0.007292311086024967,0.0034806516715902777,0.013005156,-0.009999163940000003,0.012357578996887992,-0.006588904252566221
502,global,2013,0.002733392310921452,1.1976395672820175,0.86,-0.008983711139810217,0.009473009210679725,0.025094012,0.004182849330000002,0.01250552244525482,-0.006808854429748653
503,global,2014,0.002498423691140934,1.1994529382614674,0.88,-0.0025704682196903113,0.0009528484393497531,0.030710524,-0.007089325060000002,0.012976645452133718,-0.007258721393835246
504,global,2015,0.0020684855489534557,1.2041757957179424,0.91,-0.009926042412771017,0.01254831823688917,0.012496002,-0.012567238809999997,0.013527456443020242,-0.007901427107085673
505,global,2016,0.002190243467017574,1.2087697852908421,0.92,-0.014794288548611364,0.013560867211760348,0.015504171,-0.007651886989999999,0.014047386412149214,-0.0082325713637553
506,global,2017,0.0022353695939367206,1.213553393637711,0.93,0.007791583897490636,0.005115664614779212,0.024930913,-0.0077697155999999976,0.014671888964601764,-0.008689271419879805
507,global,2018,0.0034640342863401625,1.2164155360923365,0.95,-0.0005158657203270057,0.0005592997567046058,0.032673832,-0.003581625169999998,0.015111263874472309,-0.009399308275639678
508,global,2019,0.006797121147921608,1.2229745983678333,0.99,-0.007710993175533565,0.006037060845747505,0.028178915,0.006788823619999999,0.015451226345521128,-0.009895958045378149
509,global,2020,0.006681748961091211,1.2308194211925145,1.01,-0.02229001094106419,0.006667592721211279,0.073430456,-0.033900629769999996,0.015963411744298623,-0.010666500898655047
510,global,2021,-0.005106958317999261,1.2347435425424778,1.09,-0.033287042606006643,0.019207948116461985,0.047141992,0.005760285529999999,0.01626626864260023,-0.01185979209740635
511,global,2022,-0.0008900997174501623,1.2483923646570638,1.14,0.01222350332950134,0.010533156426850071,0.036731914,0.023470030329999995,0.01661628320500229,-0.011427917205188431
512,global,2023,0.000552902882925231,1.2604299203509493,1.18,0.002805744196673991,0.011066452304394427,0.049069256,0.026184795599999998,0.017262393899704777,-0.011585421215469932
513,global,2005,0.0039401503352346585,1.1354625488230814,0.8,-0.01322086827478555,0.0016572550945249203,0.019433787,-0.022514186210000002,0.01465061049728509,-0.00745699012093965
514,global,2006,0.004838462036562917,1.1436183638899504,0.82,-0.013946137897022046,0.002573687113180955,0.020812081,-0.008802576717171717,0.014300930685036637,-0.007512137371162204
515,global,2007,0.00572638712972911,1.155941279482906,0.83,-0.0297898076464426,0.027504431269482304,0.013986194,0.0111216432,0.014140388582944495,-0.006744177596154938
516,global,2008,0.005070613948006781,1.1700881242835417,0.85,0.003895607732538803,0.0,-0.022002192,0.011795586399999999,0.014343229962724526,-0.0065056220596457996
517,global,2009,0.004854131491267702,1.1756216797151335,0.83,-0.008226587992757158,0.014960442567366606,0.001968797,-0.0069518104034,0.014246980870985908,-0.006450500480568424
518,global,2010,0.0040498270661247435,1.1802536599489912,0.83,-0.007910990912686936,0.006153846153846154,0.010627881,-0.0023657435999999993,0.013522092068144476,-0.006835287828966781
519,global,2011,0.0034296622965537065,1.185300512345164,0.84,-0.002478099971038278,-0.0042522207659822335,0.009024122,-0.008853494279999997,0.012720337663328297,-0.0064581633693746995
520,global,2012,0.0028705909519231554,1.1918287754975558,0.85,-0.007292311086024967,0.0034806516715902777,0.013005156,-0.009999163940000003,0.012357578996887992,-0.006588904252566221
521,global,2013,0.002733392310921452,1.1976395672820175,0.86,-0.008983711139810217,0.009473009210679725,0.025094012,0.004182849330000002,0.01250552244525482,-0.006808854429748653
522,global,2014,0.002498423691140934,1.1994529382614674,0.88,-0.0025704682196903113,0.0009528484393497531,0.030710524,-0.007089325060000002,0.012976645452133718,-0.007258721393835246
523,global,2015,0.0020684855489534557,1.2041757957179424,0.91,-0.009926042412771017,0.01254831823688917,0.012496002,-0.012567238809999997,0.013527456443020242,-0.007901427107085673
524,global,2016,0.002190243467017574,1.2087697852908421,0.92,-0.014794288548611364,0.013560867211760348,0.015504171,-0.007651886989999999,0.014047386412149214,-0.0082325713637553
525,global,2017,0.0022353695939367206,1.213553393637711,0.93,0.007791583897490636,0.005115664614779212,0.024930913,-0.0077697155999999976,0.014671888964601764,-0.008689271419879805
526,global,2018,0.0034640342863401625,1.2164155360923365,0.95,-0.0005158657203270057,0.0005592997567046058,0.032673832,-0.003581625169999998,0.015111263874472309,-0.009399308275639678
527,global,2019,0.006797121147921608,1.2229745983678333,0.99,-0.007710993175533565,0.006037060845747505,0.028178915,0.006788823619999999,0.015451226345521128,-0.009895958045378149
528,global,2020,0.006681748961091211,1.2308194211925145,1.01,-0.02229001094106419,0.006667592721211279,0.073430456,-0.033900629769999996,0.015963411744298623,-0.010666500898655047
529,global,2021,-0.005106958317999261,1.2347435425424778,1.09,-0.033287042606006643,0.019207948116461985,0.047141992,0.005760285529999999,0.01626626864260023,-0.01185979209740635
530,global,2022,-0.0008900997174501623,1.2483923646570638,1.14,0.01222350332950134,0.010533156426850071,0.036731914,0.023470030329999995,0.01661628320500229,-0.011427917205188431
531,global,2023,0.000552902882925231,1.2604299203509493,1.18,0.002805744196673991,0.011066452304394427,0.049069256,0.026184795599999998,0.017262393899704777,-0.011585421215469932
532,global,2005,0.0039401503352346585,1.1354625488230814,0.8,-0.01322086827478555,0.0016572550945249203,0.019433787,-0.022514186210000002,0.01465061049728509,-0.00745699012093965
533,global,2006,0.004838462036562917,1.1436183638899504,0.82,-0.013946137897022046,0.002573687113180955,0.020812081,-0.008802576717171717,0.014300930685036637,-0.007512137371162204
534,global,2007,0.00572638712972911,1.155941279482906,0.83,-0.0297898076464426,0.027504431269482304,0.013986194,0.0111216432,0.014140388582944495,-0.006744177596154938
535,global,2008,0.005070613948006781,1.1700881242835417,0.85,0.003895607732538803,0.0,-0.022002192,0.011795586399999999,0.014343229962724526,-0.0065056220596457996
536,global,2009,0.004854131491267702,1.1756216797151335,0.83,-0.008226587992757158,0.014960442567366606,0.001968797,-0.0069518104034,0.014246980870985908,-0.006450500480568424
537,global,2010,0.0040498270661247435,1.1802536599489912,0.83,-0.007910990912686936,0.006153846153846154,0.010627881,-0.0023657435999999993,0.013522092068144476,-0.006835287828966781
538,global,2011,0.0034296622965537065,1.185300512345164,0.84,-0.002478099971038278,-0.0042522207659822335,0.009024122,-0.008853494279999997,0.012720337663328297,-0.0064581633693746995
539,global,2012,0.0028705909519231554,1.1918287754975558,0.85,-0.007292311086024967,0.0034806516715902777,0.013005156,-0.009999163940000003,0.012357578996887992,-0.006588904252566221
540,global,2013,0.002733392310921452,1.1976395672820175,0.86,-0.008983711139810217,0.009473009210679725,0.025094012,0.004182849330000002,0.01250552244525482,-0.006808854429748653
541,global,2014,0.002498423691140934,1.1994529382614674,0.88,-0.0025704682196903113,0.0009528484393497531,0.030710524,-0.007089325060000002,0.012976645452133718,-0.007258721393835246
542,global,2015,0.0020684855489534557,1.2041757957179424,0.91,-0.009926042412771017,0.01254831823688917,0.012496002,-0.012567238809999997,0.013527456443020242,-0.007901427107085673
543,global,2016,0.002190243467017574,1.2087697852908421,0.92,-0.014794288548611364,0.013560867211760348,0.015504171,-0.007651886989999999,0.014047386412149214,-0.0082325713637553
544,global,2017,0.0022353695939367206,1.213553393637711,0.93,0.007791583897490636,0.005115664614779212,0.024930913,-0.0077697155999999976,0.014671888964601764,-0.008689271419879805
545,global,2018,0.0034640342863401625,1.2164155360923365,0.95,-0.0005158657203270057,0.0005592997567046058,0.032673832,-0.003581625169999998,0.015111263874472309,-0.009399308275639678
546,global,2019,0.006797121147921608,1.2229745983678333,0.99,-0.007710993175533565,0.006037060845747505,0.028178915,0.006788823619999999,0.015451226345521128,-0.009895958045378149
547,global,2020,0.006681748961091211,1.2308194211925145,1.01,-0.02229001094106419,0.006667592721211279,0.073430456,-0.033900629769999996,0.015963411744298623,-0.010666500898655047
548,global,2021,-0.005106958317999261,1.2347435425424778,1.09,-0.033287042606006643,0.019207948116461985,0.047141992,0.005760285529999999,0.01626626864260023,-0.01185979209740635
549,global,2022,-0.0008900997174501623,1.2483923646570638,1.14,0.01222350332950134,0.010533156426850071,0.036731914,0.023470030329999995,0.01661628320500229,-0.011427917205188431
550,global,2023,0.000552902882925231,1.2604299203509493,1.18,0.002805744196673991,0.011066452304394427,0.049069256,0.026184795599999998,0.017262393899704777,-0.011585421215469932
551,global,2005,0.0039401503352346585,1.1354625488230814,0.8,-0.01322086827478555,0.0016572550945249203,0.019433787,-0.022514186210000002,0.01465061049728509,-0.00745699012093965
552,global,2006,0.004838462036562917,1.1436183638899504,0.82,-0.013946137897022046,0.002573687113180955,0.020812081,-0.008802576717171717,0.014300930685036637,-0.007512137371162204
553,global,2007,0.00572638712972911,1.155941279482906,0.83,-0.0297898076464426,0.027504431269482304,0.013986194,0.0111216432,0.014140388582944495,-0.006744177596154938
554,global,2008,0.005070613948006781,1.1700881242835417,0.85,0.003895607732538803,0.0,-0.022002192,0.011795586399999999,0.014343229962724526,-0.0065056220596457996
555,global,2009,0.004854131491267702,1.1756216797151335,0.83,-0.008226587992757158,0.014960442567366606,0.001968797,-0.0069518104034,0.014246980870985908,-0.006450500480568424
556,global,2010,0.0040498270661247435,1.1802536599489912,0.83,-0.007910990912686936,0.006153846153846154,0.010627881,-0.0023657435999999993,0.013522092068144476,-0.006835287828966781
557,global,2011,0.0034296622965537065,1.185300512345164,0.84,-0.002478099971038278,-0.0042522207659822335,0.009024122,-0.008853494279999997,0.012720337663328297,-0.0064581633693746995
558,global,2012,0.0028705909519231554,1.1918287754975558,0.85,-0.007292311086024967,0.0034806516715902777,0.013005156,-0.009999163940000003,0.012357578996887992,-0.006588904252566221
559,global,2013,0.002733392310921452,1.1976395672820175,0.86,-0.008983711139810217,0.009473009210679725,0.025094012,0.004182849330000002,0.01250552244525482,-0.006808854429748653
560,global,2014,0.002498423691140934,1.1994529382614674,0.88,-0.0025704682196903113,0.0009528484393497531,0.030710524,-0.007089325060000002,0.012976645452133718,-0.007258721393835246
561,global,2015,0.0020684855489534557,1.2041757957179424,0.91,-0.009926042412771017,0.01254831823688917,0.012496002,-0.012567238809999997,0.013527456443020242,-0.007901427107085673
562,global,2016,0.002190243467017574,1.2087697852908421,0.92,-0.014794288548611364,0.013560867211760348,0.015504171,-0.007651886989999999,0.014047386412149214,-0.0082325713637553
563,global,2017,0.0022353695939367206,1.213553393637711,0.93,0.007791583897490636,0.005115664614779212,0.024930913,-0.0077697155999999976,0.014671888964601764,-0.008689271419879805
564,global,2018,0.0034640342863401625,1.2164155360923365,0.95,-0.0005158657203270057,0.0005592997567046058,0.032673832,-0.003581625169999998,0.015111263874472309,-0.009399308275639678
565,global,2019,0.006797121147921608,1.2229745983678333,0.99,-0.007710993175533565,0.006037060845747505,0.028178915,0.006788823619999999,0.015451226345521128,-0.009895958045378149
566,global,2020,0.006681748961091211,1.2308194211925145,1.01,-0.02229001094106419,0.006667592721211279,0.073430456,-0.033900629769999996,0.015963411744298623,-0.010666500898655047
567,global,2021,-0.005106958317999261,1.2347435425424778,1.09,-0.033287042606006643,0.019207948116461985,0.047141992,0.005760285529999999,0.01626626864260023,-0.01185979209740635
568,global,2022,-0.0008900997174501623,1.2483923646570638,1.14,0.01222350332950134,0.010533156426850071,0.036731914,0.023470030329999995,0.01661628320500229,-0.011427917205188431
569,global,2023,0.000552902882925231,1.2604299203509493,1.18,0.002805744196673991,0.011066452304394427,0.049069256,0.026184795599999998,0.017262393899704777,-0.011585421215469932
570,global,2005,0.0039401503352346585,1.1354625488230814,0.8,-0.01322086827478555,0.0016572550945249203,0.019433787,-0.022514186210000002,0.01465061049728509,-0.00745699012093965
571,global,2006,0.004838462036562917,1.1436183638899504,0.82,-0.013946137897022046,0.002573687113180955,0.020812081,-0.008802576717171717,0.014300930685036637,-0.007512137371162204
572,global,2007,0.00572638712972911,1.155941279482906,0.83,-0.0297898076464426,0.027504431269482304,0.013986194,0.0111216432,0.014140388582944495,-0.006744177596154938
573,global,2008,0.005070613948006781,1.1700881242835417,0.85,0.003895607732538803,0.0,-0.022002192,0.011795586399999999,0.014343229962724526,-0.0065056220596457996
574,global,2009,0.004854131491267702,1.1756216797151335,0.83,-0.008226587992757158,0.014960442567366606,0.001968797,-0.0069518104034,0.014246980870985908,-0.006450500480568424
575,global,2010,0.0040498270661247435,1.1802536599489912,0.83,-0.007910990912686936,0.006153846153846154,0.010627881,-0.0023657435999999993,0.013522092068144476,-0.006835287828966781
576,global,2011,0.0034296622965537065,1.185300512345164,0.84,-0.002478099971038278,-0.0042522207659822335,0.009024122,-0.008853494279999997,0.012720337663328297,-0.0064581633693746995
577,global,2012,0.0028705909519231554,1.1918287754975558,0.85,-0.007292311086024967,0.0034806516715902777,0.013005156,-0.009999163940000003,0.012357578996887992,-0.006588904252566221
578,global,2013,0.002733392310921452,1.1976395672820175,0.86,-0.008983711139810217,0.009473009210679725,0.025094012,0.004182849330000002,0.01250552244525482,-0.006808854429748653
579,global,2014,0.002498423691140934,1.1994529382614674,0.88,-0.0025704682196903113,0.0009528484393497531,0.030710524,-0.007089325060000002,0.012976645452133718,-0.007258721393835246
580,global,2015,0.0020684855489534557,1.2041757957179424,0.91,-0.009926042412771017,0.01254831823688917,0.012496002,-0.012567238809999997,0.013527456443020242,-0.007901427107085673
581,global,2016,0.002190243467017574,1.2087697852908421,0.92,-0.014794288548611364,0.013560867211760348,0.015504171,-0.007651886989999999,0.014047386412149214,-0.0082325713637553
582,global,2017,0.0022353695939367206,1.213553393637711,0.93,0.007791583897490636,0.005115664614779212,0.024930913,-0.0077697155999999976,0.014671888964601764,-0.008689271419879805
583,global,2018,0.0034640342863401625,1.2164155360923365,0.95,-0.0005158657203270057,0.0005592997567046058,0.032673832,-0.003581625169999998,0.015111263874472309,-0.009399308275639678
584,global,2019,0.006797121147921608,1.2229745983678333,0.99,-0.007710993175533565,0.006037060845747505,0.028178915,0.006788823619999999,0.015451226345521128,-0.009895958045378149
585,global,2020,0.006681748961091211,1.2308194211925145,1.01,-0.02229001094106419,0.006667592721211279,0.073430456,-0.033900629769999996,0.015963411744298623,-0.010666500898655047
586,global,2021,-0.005106958317999261,1.2347435425424778,1.09,-0.033287042606006643,0.019207948116461985,0.047141992,0.005760285529999999,0.01626626864260023,-0.01185979209740635
587,global,2022,-0.0008900997174501623,1.2483923646570638,1.14,0.01222350332950134,0.010533156426850071,0.036731914,0.023470030329999995,0.01661628320500229,-0.011427917205188431
588,global,2023,0.000552902882925231,1.2604299203509493,1.18,0.002805744196673991,0.011066452304394427,0.049069256,0.026184795599999998,0.017262393899704777,-0.011585421215469932
589,global,2005,0.0039401503352346585,1.1354625488230814,0.8,-0.01322086827478555,0.0016572550945249203,0.019433787,-0.022514186210000002,0.01465061049728509,-0.00745699012093965
590,global,2006,0.004838462036562917,1.1436183638899504,0.82,-0.013946137897022046,0.002573687113180955,0.020812081,-0.008802576717171717,0.014300930685036637,-0.007512137371162204
591,global,2007,0.00572638712972911,1.155941279482906,0.83,-0.0297898076464426,0.027504431269482304,0.013986194,0.0111216432,0.014140388582944495,-0.006744177596154938
592,global,2008,0.005070613948006781,1.1700881242835417,0.85,0.003895607732538803,0.0,-0.022002192,0.011795586399999999,0.014343229962724526,-0.0065056220596457996
593,global,2009,0.004854131491267702,1.1756216797151335,0.83,-0.008226587992757158,0.014960442567366606,0.001968797,-0.0069518104034,0.014246980870985908,-0.006450500480568424
594,global,2010,0.0040498270661247435,1.1802536599489912,0.83,-0.007910990912686936,0.006153846153846154,0.010627881,-0.0023657435999999993,0.013522092068144476,-0.006835287828966781
595,global,2011,0.0034296622965537065,1.185300512345164,0.84,-0.002478099971038278,-0.0042522207659822335,0.009024122,-0.008853494279999997,0.012720337663328297,-0.0064581633693746995
596,global,2012,0.0028705909519231554,1.1918287754975558,0.85,-0.007292311086024967,0.0034806516715902777,0.013005156,-0.009999163940000003,0.012357578996887992,-0.006588904252566221
597,global,2013,0.002733392310921452,1.1976395672820175,0.86,-0.008983711139810217,0.009473009210679725,0.025094012,0.004182849330000002,0.01250552244525482,-0.006808854429748653
598,global,2014,0.002498423691140934,1.1994529382614674,0.88,-0.0025704682196903113,0.0009528484393497531,0.030710524,-0.007089325060000002,0.012976645452133718,-0.007258721393835246
599,global,2015,0.0020684855489534557,1.2041757957179424,0.91,-0.009926042412771017,0.01254831823688917,0.012496002,-0.012567238809999997,0.013527456443020242,-0.007901427107085673
600,global,2016,0.002190243467017574,1.2087697852908421,0.92,-0.014794288548611364,0.013560867211760348,0.015504171,-0.007651886989999999,0.014047386412149214,-0.0082325713637553
601,global,2017,0.0022353695939367206,1.213553393637711,0.93,0.007791583897490636,0.005115664614779212,0.024930913,-0.0077697155999999976,0.014671888964601764,-0.008689271419879805
602,global,2018,0.0034640342863401625,1.2164155360923365,0.95,-0.0005158657203270057,0.0005592997567046058,0.032673832,-0.003581625169999998,0.015111263874472309,-0.009399308275639678
603,global,2019,0.006797121147921608,1.2229745983678333,0.99,-0.007710993175533565,0.006037060845747505,0.028178915,0.006788823619999999,0.015451226345521128,-0.009895958045378149
604,global,2020,0.006681748961091211,1.2308194211925145,1.01,-0.02229001094106419,0.006667592721211279,0.073430456,-0.033900629769999996,0.015963411744298623,-0.010666500898655047
605,global,2021,-0.005106958317999261,1.2347435425424778,1.09,-0.033287042606006643,0.019207948116461985,0.047141992,0.005760285529999999,0.01626626864260023,-0.01185979209740635
606,global,2022,-0.0008900997174501623,1.2483923646570638,1.14,0.01222350332950134,0.010533156426850071,0.036731914,0.023470030329999995,0.01661628320500229,-0.011427917205188431
607,global,2023,0.000552902882925231,1.2604299203509493,1.18,0.002805744196673991,0.011066452304394427,0.049069256,0.026184795599999998,0.017262393899704777,-0.011585421215469932
608,global,2005,0.0039401503352346585,1.1354625488230814,0.8,-0.01322086827478555,0.0016572550945249203,0.019433787,-0.022514186210000002,0.01465061049728509,-0.00745699012093965
609,global,2006,0.004838462036562917,1.1436183638899504,0.82,-0.013946137897022046,0.002573687113180955,0.020812081,-0.008802576717171717,0.014300930685036637,-0.007512137371162204
610,global,2007,0.00572638712972911,1.155941279482906,0.83,-0.0297898076464426,0.027504431269482304,0.013986194,0.0111216432,0.014140388582944495,-0.006744177596154938
611,global,2008,0.005070613948006781,1.1700881242835417,0.85,0.003895607732538803,0.0,-0.022002192,0.011795586399999999,0.014343229962724526,-0.0065056220596457996
612,global,2009,0.004854131491267702,1.1756216797151335,0.83,-0.008226587992757158,0.014960442567366606,0.001968797,-0.0069518104034,0.014246980870985908,-0.006450500480568424
613,global,2010,0.0040498270661247435,1.1802536599489912,0.83,-0.007910990912686936,0.006153846153846154,0.010627881,-0.0023657435999999993,0.013522092068144476,-0.006835287828966781
614,global,2011,0.0034296622965537065,1.185300512345164,0.84,-0.002478099971038278,-0.0042522207659822335,0.009024122,-0.008853494279999997,0.012720337663328297,-0.0064581633693746995
